name,dialogue
Michael,On her diet! He’s a sports guy. He’s scummy. Dogfighting. Drugs. They spit.
Michael,Ok. Anyone? Anyone? At all? Accounting? I am accounting on you to go to lunch with me.
Kelly,"Yes, totally, 'cause I was just gonna throw this out anyway."
Pam,So you know the feeling.
Creed,"Oh, I thought it was a volunteer thing."
Michael,"Well, I've actually done a lot of thinking about that. And in ten years, I am living in a big house, with my kids. And in this house we have screens on the walls that have famous art on them and I have a remote that works everything, that has like a belt-loop attachment, or in my ear, like a gluetooth. And, because it's the future, I can take just a little tiny pill and get all my vitamins for the whole day."
Pam,It didn't look like that.
Jim,You writing your name over there?
Phyllis,Put it down
Dwight,"No! Pam, I'm over here!"
Dwight,And you didnĂ˘â‚¬â„˘t call Jim – that seems significant.
Michael,"I... Okay, okay, okay, alright, thank you."
Michael,"And another thing I did this summer, I hired my nephew."
Dwight,"And you burned over a thousand calories walking home. And this branch just got a little bit closer to winning the contest. Phyllis Vance, ladies and gentlemen!"
Dwight,Get your foot behind the yellow line.
Dwight,I haven’t even considered it. That’s how sure I am that this accountability booster is going to work.
Michael,"Well, that is kind of a tough assignment. Um... It won't be popular decision around the old orifice."
Michael,Can you fake a seizure or a heart attack or something?
Andy,"Oh you can tell by the way I use my walk I'm a woman's man, no time to talk. Music loud, women warm, been kicked around since I was born. Oh, it's alright, it's okay, you can look the other way. Loo do do!"
Angela,Something's not right. The vet's doing an autopsy.
Andy,I’m just dealing with Erin’s stuff since apparently she’s not coming back. And she didn’t bother to tell anyone.
Dwight,I can't get it out. Try again!
Ryan,What was that first thing you did?
Andy,Wha-
Dwight,"Plus a little extra. Also, I love you."
Michael,"Cool, cool. Box it up."
Ryan,Hell yeah. I’ll hook it up.
Ryan,"Hey Uncle Lucas, it√¢‚Ç¨‚Ñ¢s your nephew Ryan. Honestly, I could use a prescription for ritalin right now. Well, I know you did one for Aunt Carol. Oh, so it√¢‚Ç¨‚Ñ¢s different because it√¢‚Ç¨‚Ñ¢s your wife? √Ç¬ÝWell, that doesn√¢‚Ç¨‚Ñ¢t make any sense to me."
Andy,"But real quick, I want you to meet my associate. Sheldon!"
Meredith,"Angela, what kind of music?"
Dwight,That is not true. Redact it. Redact it!
Andy,"Yeah, come on in. IĂ˘â‚¬â„˘m just on hold with another talent agency. ItĂ˘â‚¬â„˘s insane. This promo with me playing banjo has 250 views already. And every time I click, thereĂ˘â‚¬â„˘s more. 251. 252. I canĂ˘â‚¬â„˘t even keep up!"
Erin,"And, you're my friend."
Pam,Question.
Jim,"Dwight and I used to go on sales calls all the time. In fact, I have a picture to remember that time. Oh young Jim. There is just so much I need to warn you about. And yet, tragically, I cannot."
Pam,"No, Michael’s right. Jobs are safer."
Jim,"Oh, uh, later-ish."
Toby,That's so cool.
Darryl,"Yeah, when are they gonna do a Labradoodle that’s just Lab?"
Oscar,"I have to say I’m impressed with Kevin. Uh, he showed a lot of self-control."
Pam,"I know you Michael, I saw you naked."
Michael,"Ok, ok. You know what? This is disgusting. This is like a witch hunt. This is like the Blair Witch Hunt project."
Kevin,Look at that. She's totally flirting with him.
Michael,Congratulations.
Darryl,Get under your chin first. Yeah.
Pam,"Mm. Hey. Oh, hi, Gabe."
Angela,Stop it.
Pam,"Come on Angela, don’t you have a game?"
Dwight,What about Shoe La La?
Jim,"Uh, I really don't want to talk about it."
Michael,All right. We are infinitely sorry.
Andy,Handbag.
Andy,Have you noticed a little bit of a mood shift around here?
Michael,Yes.
Jim,"Oh, ah... No that's not... I mean that wasn't, ah..."
Dwight,Troy! What are you doing here?
Angela,Please. It was easy once I decided I wanted the dog to piss on Gabe.
Michael,"No, no, no. No vendors in the office. That is a distraction."
Angela,"So, can we speak our minds now, or are we still sparing feelings, because I hate all of this."
Oscar,There is no story.
Michael,"I start with some chit-chat and a maybe a couple of jokes. And you might want to develop a couple of characters. You know what, you’ll be fine."
Michael,"It's just, we need to get her out of here because no one is going to want to go in there with a woman writhing around on the floor. Wait, wait, wait. But most importantly we need to get her some medical attention. ASAP. Stat."
Pam,Two?
Pam,"Uh, just off the top... I think she'll be here this afternoon."
Michael,"I’m good. Oh, my God."
Andy,"I, I thought that you would like it."
Dwight,"I can’t wait to do to Pam, what I just did… to Pam."
Angela,"Oh, how the tables have turned. I see you got my e-mail."
Andy,Ow! Ow! Owooh!
Ryan,"I know. Can I give you a compliment? I’m really impressed by how much you’ve grown. Since I met you, it’s like night and day."
Andy,"You know what? Let me just double check, that bird... Okay, good. It's off. I mean, silenced. I silenced it by killing it. I've killed it! I'm a murderer! Just like you, Sweeney Todd. See, it all connects. Not that I know you're a murderer. My character doesn't know that yet. But I'm suspicious, because of all the razors that you have laying around. And you spend time alone. But you're a barber, so that's legit. So there's that. But..."
Meredith,Well I caught my son taking a dump on the upper part of the toilet.
Pam,"No, I mean doing that with Michael. How do you come back from that?"
Michael,And then she'll move back to Scranton. And her boyfriend will die.
Jim,"Yeah, I know I should."
Pam,"Not that I call myself an impressionist, per se."
Andy,Uh...
Dwight,"Stay out of this, you!"
Angela,"So, he’s alive."
Oscar,"See that, the obvious symmetry of the face? That's a natural appeal of the scientific standard of coin aphelia, features that are a composite average of many features. Yes, she is attractive, but is not hot."
Angela,"Hi, Dwight."
Dwight,Where's your tie?
Jim,Okay.
Erin,"Yeah, I guess Andy never liked Kelly. How about that?"
Ryan,"Because it's St. Patrick's Day, people go out in groups."
Michael,…poop my pants.
Jim,Whoa. How did you know that I was gonna—
Darryl,"Hey, man. How are you doing? I, um√Ę‚ā¨¬¶I didn’t call √Ę‚ā¨ňúcause I figured you changed the number."
Ryan,"Hey, buddy. Welcome back."
Toby,What?
Jim,You know that's‚
Meredith,Andy?
Phyllis,Andy's running over Dwight with his car.
Jim,"ŌĆ£Megan, I was too shy to tell you this when I was just a normal professional baseball player, but I love you.ŌĆØ"
Kevin,314 pies.
Jim,"Alright, I have my wallet."
Michael,P-A-M. P-A
Dwight,"Ohhh, man! There it goes."
Dwight,Totally having fun. Can you imagine those poor saps stuck at the office today?
Phyllis,Michael.
Pam,"Hey, Angela? Did you hear about the Irish-American Cultural Center mural?"
Jim,Big tip.
Stanley,A little bit more and I would have had it.
Michael,"See ya, drive safely."
Dwight,Start the party.
Michael,"Ah, the volunteer Sheriff station."
Kevin,Jim is only giving raises to the salesmen.
Toby,I love their sandwiches.
Erin,"Are you sure? ItŌĆÖs really, really important."
Jim,"Hey! Where you at, Filippelli?"
Dwight,Got it. Go.
Kevin,"Yeah. Man, you’re insane right now. Ravi’s the whole package."
Andy,"White, because it contains all other colors."
Erin,"No, j-l-p. Like, “I jlp… I jlp you!”"
Andy,I spent the night with the bride the night before the wedding. Ah yeah. She stepped on my hand on her way to the bathroom.
Angela,"Yes and I cheated on you with Dwight, it looks like they got it on film. I didn’t tell you about it."
Dwight,"The media can make you famous. And do you have any idea how easy it is to sell something when you’re famous? â€śUh, yeah wow. 10 reams of 40 pound bond at only $690 after discount? Um, whatever you say, Brad Pitt.â€ť It’s that easy."
Michael,"No, he has been wanting a raise for a couple of months and he's just using this Roy thing as leverage."
Jim,"IĂ˘â‚¬â„˘m doing this just for me? Is that what IĂ˘â‚¬â„˘m doing? IĂ˘â‚¬â„˘m doing it just for me. If thatĂ˘â‚¬â„˘s what you think, then this is a really sad night. But you know what? I got to go. Okay?"
Andy,"Survey says: ENH! Doesn’t make me feel better at all. Zero Clark Thirty, what do you got?"
Michael,I don't mind if I do.
Pam,Okay.
Pam,He said what?
Andy,"Sorry, that's unacceptable. I need you to send it immediately, or you're fired."
Michael,"Well, yeah, yes. But I still feel sorry. You know what, I wouldn't worry about Angela. She doesn't hold a candle to you, Erin. She's old enough to be your mom for one thing. And she's, like, three feet tall. And she wears pioneer women clothing. And I don't think she's ever pooped in her life. And Andy, you know, come on. Andy, his butt looks big in those khakis."
Jim,"And she's trying to correctly butcher a goose, but she's having trouble coming up with it."
Toby,Thanks man!
Michael,"Yes, Toby?"
Dwight,Everybody! Hang on!
Kevin,Waaah!
Darryl,"2,336 pounds. Y'all need to learn some portion control."
Meredith,Why did Pam hook up with Roy at Phyllis's wedding?
Angela,Michael!
Andy,"Now look, I may not have a great laugh like Santa, or a flying sled. But tell you what I do have. A Prius, a heart of freaking gold…."
Dwight,"Exercise lengthens life. Improves mood, boosts sex drive, and I’ve already covered the BM of it all. It’s miraculous the effect that I will have on their lives."
Jim,So we're still on for lunch? You're meeting me here? Okay. Great. Bye.
Pam,"Is it? I just, I liked our life in Scranton."
Dwight,And Dwight.
Angela,Dwight! Oh my gosh! Dwight!
Michael,"Dwight, don't! He is an idiot. The man is an idiot, ladies and gentlemen."
Jim,"Yeah. Yeah, yeah, yeah."
Jim,Not your fault. I'm sorry I misinterpreted our friendship.
Dwight,I do not accept your surrender. There’s only one way that I would ever relent.
Jim,Killer nanorobots?
Michael,All right.
Pam,It wasn't. I swear.
Dwight,Oscar...
Michael,I love Pad Thai.
Dwight,Rhythm and blues...
Jim,"You've been making that sign, for something that we could just announce to the whole office? Hey everybody, the party's now at 3!"
Pam,I'm engaged. So...
Pam,"Sudoku. Level moderate. 18 minutes. Suck on that, Halpert."
Michael,Sure you don't want me to help you with that? Cause I can grab that no problem.
Jim,"Oh, yeah. Pregnant."
Michael,Well write it down before you forget it. That's... You've just been drawing pictures. Rrrr. I can't stay mad at you.
Jim,I’m gonna pull the car around.
Andy,Thirty minutes!
Oscar,"He made non-refundable deposits on his honeymoons, so he's just knocking them off one at a time. I think today he's hot air ballooning and later he's got a couple's massage."
Kevin,Taste test? I’m in!
Pam,"Sure. Meredith, do you mind?"
Michael,"Yeah? Well, Jan has this schoolgirl fantasy."
Erin,Do you want me off the call too Michael?
Pam,"Well, wait."
Andy,"Jim, this has your fingerprints all over it."
Andy,"Will you stop walking for one second? That's it. There's no other secrets. Ok? I mean yeah, my chest is not naturally hairless, and my parents pay my credit card bill."
Angela,Just put them on! Put on your clothes. I need your help. I need someone who can operate outside of the law. Ugh.
Pam,"Oh, excuse me! I'm fine with my choices!"
Pam,"Hey, uh, any volunteers to come with me to go buy a Christmas tree?"
Creed,I did it!
Meredith,NO!!!
Dwight,"I, Jim Halpert..."
Jim,"Oh, we’re supposed to call everything we don’t want to do â€śopportunities.â€ť"
Michael,"Justin is the ugly girl in the movie, who takes off her glasses and she's hot! And you realize she was always hot, she was just wearing glasses. And that you were the blind one. He's the most... important thing in my life right now."
Pam,I really want to do this!
Jim,"Yeah, it’s a golf text."
